"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ALL THREE GENES ","NO CHRNB4 ALL THREE GENES","NO CHRNB4 BHLHE22 & CCK","NO CHRNB4 CHAT & CCK","NO CHRNB4 CHAT & BHLHE22","NO CHRNB4 CCK","NO CHRNB4 BHLHE22","NO FLOURESCENCE","BHLHE22 & CCK","CCK","BHLHE22","JUST CHRNB4","CHAT & CCK","CHAT","CHAT & BHLHE22","NO CHRNB4 CHAT","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","25xSil Opal 520 Copies","25xSil Opal 520 Area (µm²)","25xSil Opal 520 Classification","25xSil Opal 520 Cell Intensity","25xSil Opal 520 Avg Intensity","20x Opal 570 Copies","20x Opal 570 Area (µm²)","20x Opal 570 Classification","20x Opal 570 Cell Intensity","20x Opal 570 Avg Intensity","20x Opal 620 Copies","20x Opal 620 Area (µm²)","20x Opal 620 Classification","20x Opal 620 Cell Intensity","20x Opal 620 Avg Intensity","20x Opal 690 Copies","20x Opal 690 Area (µm²)","20x Opal 690 Classification","20x Opal 690 Cell Intensity","20x Opal 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","48","1595","1626","43","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1401.4595","0","264.22882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.92523","97.5882","43.337017","29.91744","0.780131"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","49","1829","1858","52","80","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1270.5321","0","379.18723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.81824","86.5827","31.235533","24.361345","0.7924"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","50","1786","1812","60","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","910.6365","0","220.81912","0","0","0","0","0","2","1.004652","1","302.5828","301.18182","0","0","0","0","0","0","0","0","0","0","120.64953","88.866005","31.783524","24.361345","0.784513"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","51","1734","1763","68","102","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1274.582","0","260.93396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.56834","97.49687","35.071476","29.91744","0.633788"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","52","1879","1905","88","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1289.1057","0","240.40988","0","0","0","0","0","1","0.319662","1","82.65543","258.57144","0","0","0","0","0","0","0","0","0","0","104.666435","81.331116","23.335318","23.506561","0.690271"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","53","1870","1898","116","152","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1250.2942","0","254.23006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138.68759","97.862206","40.82539","30.344833","0.705771"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","54","1750","1781","128","149","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","720.3722","0","150.68692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.58356","78.18016","18.40339","20.087425","0.626208"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","55","1638","1669","130","164","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1269.4059","0","268.2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148.23178","99.96284","48.268944","31.199617","0.877778"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","56","1771","1798","149","174","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1043.8134","0","248.56403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.492226","76.67319","19.819036","20.087425","0.682446"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","57","1943","1960","156","186","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1255.4847","0","341.33334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.016106","55.073177","26.94293","21.796993","0.786704"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","58","1922","1942","158","186","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1580.2091","0","305.18744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.23133","58.22413","31.007202","23.506561","0.754866"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","59","1978","2009","170","208","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1026.742","0","290.90854","3","5.297254","1","2777.0398","524.2414","1","0.547992","1","155.995","284.66666","0","0","0","0","0","1","1.917971","1","1177.0408","613.6905","144.89816","89.87066","55.02751","36.755714","0.696527"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","60","1981","2010","212","242","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2507.0037","0","453.7804","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.36158","81.10278","36.25879","26.070913","0.865791"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","61","1823","1852","215","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1741.8763","0","313.3309","0","0","0","0","0","2","0.776322","1","219.15105","282.29413","0","0","0","0","0","0","0","0","0","0","129.5544","94.11759","35.436802","28.84896","0.7004"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","62","1643","1664","219","244","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","824.7143","0","165.64493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.694293","1","1630.1843","605.05084","73.5679","63.01906","10.548842","14.95872","0.704156"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","63","1789","1817","225","247","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1075.8534","0","207.09995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.46896","74.02456","17.444407","18.805248","0.688666"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","64","1626","1660","256","277","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1426.5084","0","270.35324","1","0.593658","1","163.66689","275.69232","1","0.319662","1","86.126045","269.42856","0","0","0","0","0","0","0","0","0","0","103.70745","65.80468","37.902767","26.925697","0.754675"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","65","1629","1660","276","297","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1534.1707","0","317.55295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.186516","62.51673","36.669785","26.925697","0.773098"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","66","1730","1763","331","358","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1536.0944","0","231.52357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.32141","92.01696","36.30446","26.925697","0.758218"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","67","1637","1661","347","371","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1475.3729","0","279.7564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.89771","69.36663","16.531086","17.523073","0.891019"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","68","1534","1569","386","416","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1679.3522","0","294.81485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148.18611","101.37849","46.807632","31.627008","0.760141"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","69","1351","1376","427","452","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1757.6642","0","313.57208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.36833","71.2846","18.083729","18.377857","0.892702"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","70","1527","1553","476","501","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1167.7235","0","214.6516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.400894","75.759865","20.641024","20.514816","0.776957"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","71","1386","1421","477","506","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2155.851","0","327.11374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.55525","98.77552","40.779724","30.344833","0.689843"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","72","1435","1464","483","515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1550.5505","0","278.83286","0","0","0","0","0","2","2.511629","1","750.24646","298.70908","0","0","0","0","0","0","0","0","0","0","135.12564","93.98059","41.14505","28.207872","0.870673"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","73","1454","1488","510","542","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1720.1871","0","317.09903","0","0","0","0","0","1","0.45666","1","135.90196","297.6","0","0","0","0","0","1","1.917971","1","1271.9803","663.1905","152.66138","102.38313","50.278248","31.840706","0.837104"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","74","1420","1453","518","545","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2466.1465","0","324.78137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130.14806","92.10829","38.039764","27.353088","0.820312"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","75","1485","1524","535","571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1347.6786","0","313.12933","0","0","0","0","0","1","0.547992","1","158.59796","289.41666","0","0","0","0","0","0","0","0","0","0","190.24449","118.64023","71.60426","40.17485","0.784941"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","76","1412","1441","562","593","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2150.4473","0","328.46832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136.49562","93.7066","42.78903","28.207872","0.876537"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","77","1386","1412","568","597","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2025.075","0","436.85516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.648627","1","1940.1649","732.5172","101.74381","72.51758","29.226229","26.070913","0.741456"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","78","1463","1490","578","605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2084.0437","0","279.28903","0","0","0","0","0","1","0.593658","1","167.4115","282","0","0","0","0","0","0","0","0","0","0","102.7028","78.68249","24.020308","22.651777","0.793391"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","79","1470","1507","600","626","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1362.9521","0","324.7231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.946785","88.729004","37.217777","32.481792","0.616465"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","80","1467","1491","621","643","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1644.9656","0","354.43506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.36998","1","835.5505","609.9","73.20257","57.31081","15.891762","17.309376","0.84387"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","81","1494","1519","662","688","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1322.7689","0","237.44737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.57425","74.61822","19.956036","20.087425","0.798305"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","82","1281","1303","676","698","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1984.85","0","348.06607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.873604","60.82709","10.046516","13.676544","0.7476"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","83","1420","1447","684","717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1660.3021","0","252.44365","0","0","0","0","0","1","0.45666","1","149.0081","326.3","0","0","0","0","0","0","0","0","0","0","118.274895","89.550995","28.723904","27.353088","0.670836"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","84","1564","1594","716","748","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1828.8322","0","292.03134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143.93918","94.71125","49.22793","31.199617","0.869616"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","85","1572","1607","746","774","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2010.6292","0","408.34012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135.26265","94.25459","41.008053","31.199617","0.659202"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","86","2283","2313","398","433","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1398.6771","0","305.70874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.9802","95.16791","47.812286","37.3968","0.605125"
