"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","POU4F1+ Hb Nuclei","Non-Fluoro Nuclei","CRH+ Nuclei","CRH+ POU4F1-","MCOLN+POU4F1-","MCOLN3+ Nuclei","ESRP1+ Nuclei","ESRP1+POUF41-","CRH+MCOLN3+","CRH+MOCLN3+POU4F1-","CRH+ESRP1+","CRH+ESRP1+POU4F1-","MCOLN3+ESRP1+","MCOLN3+ESRP1+POU4F1-","CRH+MCOLN3+ESRP1+","CRH+MCOLN3+ESRP1+POU4F1-","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","CRH - 570 Copies","CRH - 570 Area (µm²)","CRH - 570 Classification","CRH - 570 Cell Intensity","CRH - 570 Avg Intensity","MCOLN3 - 620 Copies","MCOLN3 - 620 Area (µm²)","MCOLN3 - 620 Classification","MCOLN3 - 620 Cell Intensity","MCOLN3 - 620 Avg Intensity","ESRP1 - 690 Copies","ESRP1 - 690 Area (µm²)","ESRP1 - 690 Classification","ESRP1 - 690 Cell Intensity","ESRP1 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","684","1756","1792","3494","3525","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1374.8928","0","183.4269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137.92888","94.90177","43.027103","36.684616","0.578901"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","685","1909","1936","3499","3530","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1562.9614","0","212.28183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113.66792","82.28235","31.38557","27.189775","0.705342"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","686","1856","1880","3507","3539","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2876.7817","0","320.25967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.419095","1","265.79947","634.2222","115.90309","80.699104","35.203995","26.973984","0.793056"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","687","1825","1850","3518","3541","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2209.8706","0","251.68279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.65019","54.901466","23.748726","22.226562","0.779773"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","688","1880","1905","3527","3546","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1056.6362","0","166.43924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.62105","51.73497","21.88608","20.500227","0.78493"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","689","1916","1949","3532","3553","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","668.9231","0","141.0469","0","0","0","0","0","2","1.490116","1","1142.1274","766.46875","0","0","0","0","0","0","0","0","0","0","105.75168","61.56042","44.191257","29.347694","0.692074"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","690","1762","1797","3533","3565","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1578.2954","0","249.21225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.91145","79.86091","63.050537","36.684616","0.814516"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","691","2004","2032","3544","3573","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3387.6145","0","347.65204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116.41532","81.630424","34.784897","26.758192","0.845918"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","692","1911","1948","3552","3577","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1132.1019","0","204.71658","0","0","0","0","0","2","1.117587","1","809.5987","724.4167","0","0","0","0","0","0","0","0","0","0","126.28734","69.662926","56.624413","34.958282","0.672489"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","693","1772","1807","3552","3578","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1640.2327","0","287.9974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3.72529","2","2482.9526","666.5125","116.648155","53.597614","63.050537","35.60566","0.77353"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","694","1761","1803","3566","3601","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","920.564","0","236.09299","0","0","0","0","0","2","1.117587","1","927.0385","829.5","0","0","0","0","0","25","17.229467","4","11693.966","678.71893","166.42734","75.11117","91.31618","48.33738","0.627915"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","695","1723","1743","3573","3598","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","567.52","0","119.6379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.040146","57.742","16.298145","17.479141","0.732643"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","696","1741","1766","3580","3606","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1290.0609","0","297.52487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","14.202669","4","10309.787","725.9049","96.43845","50.570816","45.867638","31.074028","0.798554"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","697","1931","1958","3577","3603","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2032.8195","0","222.27336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.07061","74.27297","25.797636","23.305521","0.801441"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","698","4074","4104","4005","4033","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3441.3154","0","628.8347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118.69706","77.20664","41.49042","28.484526","0.915647"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","699","4158","4189","4041","4070","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1901.8594","0","317.99692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.54228","75.2043","50.337986","31.721403","0.78615"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","700","4190","4218","4043","4075","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3312.444","0","346.67975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.17444","75.90279","53.271652","32.80036","0.857166"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","701","4293","4324","4054","4091","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2324.624","0","413.02454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.862645","1","1307.5303","701.975","161.63103","102.53861","59.09242","35.389866","0.79681"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","702","4235","4262","4087","4107","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3414.3245","0","389.48615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.81435","52.1075","27.706846","22.873938","0.782121"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","703","4047","4072","4082","4104","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2286.8633","0","277.74152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.12054","65.75137","17.369165","18.5581","0.751291"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","704","4405","4436","4108","4138","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3503.461","0","391.28445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137.50978","90.52455","46.985226","30.210861","0.915145"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","705","4151","4184","4136","4162","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1941.5372","0","231.05956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131.78215","89.9192","41.86295","28.91611","0.762078"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","706","4349","4378","4137","4162","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1726.3142","0","291.07358","0","0","0","0","0","3","2.188608","1","1966.7205","898.617","0","0","0","0","0","0","0","0","0","0","85.35571","51.269306","34.086407","28.91611","0.692213"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","707","4243","4266","4141","4165","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2968.6829","0","437.14578","0","0","0","0","0","11","6.37956","3","6894.907","1080.781","0","0","0","0","0","0","0","0","0","0","83.49307","52.060932","31.432137","25.46344","0.71752"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","708","4223","4260","4163","4194","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3685.2288","0","355.24182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.465661","1","293.45975","630.2","167.26553","93.97045","73.29509","38.842537","0.809149"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","709","4124","4152","4163","4188","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2534.8523","0","504.05026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.21031","75.949356","24.260954","23.08973","0.705355"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","710","4061","4088","4170","4202","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2979.2231","0","492.64297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.123184","87.77715","37.346035","29.347694","0.707394"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","711","4321","4361","4187","4226","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2234.2324","0","262.2948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6.984919","2","5749.6133","823.14667","223.42429","124.47126","98.953026","45.747875","0.849028"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","712","4092","4127","4231","4262","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3072.3667","0","435.4838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155.53087","101.93326","53.597614","34.5267","0.736812"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","713","4212","4238","4250","4271","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1068.1974","0","135.38055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.77247","66.07734","17.69513","18.5581","0.778564"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","714","4113","4146","4309","4346","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1628.6451","0","257.08237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3.958121","2","2634.0596","665.48236","174.57642","106.86926","67.70715","37.979366","0.812502"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","715","2568","2602","2817","2843","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3645.1284","0","310.11667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.44915","87.404625","38.04453","28.91611","0.743991"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","716","2506","2533","2821","2847","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3089.7021","0","490.27866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.930916","61.32759","38.60332","28.052942","0.88694"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","717","2613","2641","2828","2853","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3586.0493","0","367.87756","0","0","0","0","0","1","0.465661","1","347.84897","747","0","0","0","0","0","0","0","0","0","0","82.70145","52.480026","30.221418","26.110815","0.814502"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","718","2470","2501","2830","2865","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3402.2793","0","539.0498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","8.335337","3","9223.214","1106.5195","149.75667","87.91685","61.839817","38.410954","0.766549"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","719","2436","2463","2834","2862","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2464.5454","0","364.82037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6.658957","3","5677.2495","852.5734","104.49439","77.765434","26.728958","25.031857","0.67875"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","720","2499","2522","2836","2864","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2636.2134","0","426.41458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","202.32983","620.7143","85.448845","57.50917","27.939676","23.305521","0.793653"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","721","2642","2663","2851","2875","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1899.1973","0","217.29002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.13328","60.210003","13.923272","15.968598","0.823928"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","722","2477","2510","2861","2887","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3454.1482","0","465.98685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.117587","1","707.71204","633.25","135.32117","85.029755","50.29142","31.937197","0.772144"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","723","2671","2694","2862","2885","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3235.8164","0","291.1445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.459236","60.25657","14.202669","16.40018","0.884506"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","724","2536","2559","2881","2901","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","844.9515","0","135.70573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.60536","1","425.1022","702.2308","70.87365","58.393925","12.479722","15.105431","0.833938"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","725","2445","2474","2899","2928","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3499.5935","0","475.29272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5.7742","2","4260.9404","709.32556","122.70175","85.58855","37.113205","28.052942","0.762572"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","726","2496","2524","2922","2952","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3469.9316","0","388.65683","0","0","0","0","0","1","0.83819","1","670.4591","799.8889","0","0","0","0","0","0","0","0","0","0","121.16507","83.7259","37.439167","27.189775","0.850398"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","727","2608","2639","2926","2954","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3008.7078","0","453.60382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2.561137","2","1815.9393","709.0364","121.63073","80.51284","41.117893","28.91611","0.807467"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","728","2593","2623","2946","2974","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2397.9692","0","374.61075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.64112","66.63613","44.004993","31.28982","0.782722"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","729","2558","2587","2944","2971","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3089.8381","0","453.973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8.568168","3","6804.3823","794.1467","115.01834","81.07163","33.94671","26.326607","0.860227"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","730","2525","2555","2947","2979","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3639.7585","0","360.35382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2.095476","1","1678.3829","800.95557","136.25249","90.94365","45.30884","30.858236","0.812023"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","731","2414","2441","2960","2981","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1527.3297","0","236.39986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.372529","1","238.83768","641.125","83.7259","66.49643","17.229467","19.421268","0.690292"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br9090_LHb_Panel2_20X\Br9090_LHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2_br9090","732","2722","2751","2961","2988","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3476.642","0","400.9865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.532906","82.79458","34.73833","25.895023","0.809065"
