"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","POU4F1+ Hb Nuclei","Non-Fluoro Nuclei","CRH+ Nuclei","CRH+ POU4F1-","MCOLN+POU4F1-","MCOLN3+ Nuclei","ESRP1+ Nuclei","ESRP1+POUF41-","CRH+MCOLN3+","CRH+MOCLN3+POU4F1-","CRH+ESRP1+","CRH+ESRP1+POU4F1-","MCOLN3+ESRP1+","MCOLN3+ESRP1+POU4F1-","CRH+MCOLN3+ESRP1+","CRH+MCOLN3+ESRP1+POU4F1-","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","CRH - 570 Copies","CRH - 570 Area (µm²)","CRH - 570 Classification","CRH - 570 Cell Intensity","CRH - 570 Avg Intensity","MCOLN3 - 620 Copies","MCOLN3 - 620 Area (µm²)","MCOLN3 - 620 Classification","MCOLN3 - 620 Cell Intensity","MCOLN3 - 620 Avg Intensity","ESRP1 - 690 Copies","ESRP1 - 690 Area (µm²)","ESRP1 - 690 Classification","ESRP1 - 690 Cell Intensity","ESRP1 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7765","1668","1696","8574","8604","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3106.939","0","465.9208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.955777","1","1089.7871","557.2143","120.18718","83.49307","36.69411","26.758192","0.832004"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7766","1612","1637","8595","8621","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","891.2123","0","189.666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.99022","69.709496","21.280722","20.93181","0.780638"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7767","1644","1668","8613","8650","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3182.3418","0","424.8334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5.308538","2","3230.5718","608.5614","129.59354","92.5269","37.06664","30.210861","0.614818"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7768","1678","1707","8620","8643","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","982.4279","0","152.44945","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6.426126","2","3074.9478","478.50723","91.735275","71.38587","20.349398","21.579185","0.682201"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7769","1600","1624","8626","8648","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","703.4804","0","112.02991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.971466","60.722233","14.249235","16.615974","0.831016"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7770","1662","1695","8669","8700","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3067.1694","0","390.79224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4.33065","2","2709.8694","625.74194","150.08263","97.27664","52.80599","33.663532","0.817643"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7771","1631","1652","8687","8710","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1406.0156","0","312.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.60536","1","290.01385","479.07693","70.82708","58.859585","11.967495","14.889639","0.766572"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7772","1693","1719","8694","8721","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3390.1626","0","395.25842","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.42103","52.43346","48.987568","33.23195","0.713821"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7773","1643","1669","8710","8730","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1671.0248","0","192.2855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.11117","61.97952","13.131648","16.40018","0.674018"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7774","1676","1700","8725","8754","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3508.956","0","334.95312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.745058","1","323.30862","433.9375","87.54432","52.66629","34.87803","29.563486","0.693107"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7775","7946","7969","7931","7962","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1598.9052","0","399.4898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.00428","59.32525","43.679028","31.721403","0.698698"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7776","7884","7913","7934","7963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2741.9502","0","287.86862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3.911555","2","2598.1106","664.2143","126.240776","75.856224","50.384552","30.642445","0.825388"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7777","7743","7771","7940","7970","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3222.7168","0","475.38757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9.033829","2","5366.327","594.02576","121.770424","80.9785","40.791927","27.621359","0.868539"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7778","7922","7948","7947","7970","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3165.9429","0","659.3268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.42439","40.465965","43.958424","29.347694","0.816477"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7779","7992","8022","7947","7976","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3126.2327","0","372.85202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.791624","1","333.92572","421.82352","127.87059","86.84583","41.02476","28.484526","0.831306"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7780","7935","7971","7962","7995","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2459.9595","0","536.3559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","131.78215","404.2857","160.51344","98.39423","62.119217","39.705704","0.809379"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7781","8012","8043","7991","8020","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2499.3213","0","354.98523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2.468005","2","1116.7024","452.4717","131.08365","88.335945","42.747707","29.779278","0.848604"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7782","7871","7901","7997","8022","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3278.8518","0","447.99692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12.433156","3","6661.611","535.794","109.7098","75.483696","34.226105","25.895023","0.867358"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7783","7851","7892","8016","8052","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1538.8254","0","291.04984","1","0.419095","1","307.1036","732.7778","0","0","0","0","0","4","2.188608","2","1377.0536","629.19147","5","2.095476","2","901.4737","430.2","203.7268","114.92521","88.801605","44.453125","0.755357"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7784","7928","7951","8028","8060","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","974.1334","0","155.20494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.071021","1","446.05695","416.47827","92.75973","65.891075","26.868656","26.758192","0.579803"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7785","8064","8099","8054","8085","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2984.4617","0","406.09137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.372529","1","157.16069","421.875","148.82535","100.9088","47.916546","34.5267","0.677104"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7786","7991","8015","8074","8101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2466.095","0","366.64203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.465661","1","199.629","428.7","84.517525","60.489403","24.028122","23.737104","0.664682"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7787","7772","7798","8086","8111","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3293.1472","0","340.4609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","8.521602","3","5568.89","653.50275","94.48267","72.0378","22.444874","22.01077","0.734438"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7788","8013","8043","8104","8132","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3524.5134","0","431.68304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.83819","1","484.79996","578.3889","123.353676","79.62808","43.725594","29.779278","0.879956"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7789","7963","7990","8108","8134","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1191.2865","0","202.5271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4.237518","2","1910.0494","450.74725","98.0217","72.1775","25.844202","23.305521","0.782374"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7790","8013","8041","8131","8159","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3586.0327","0","391.61533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.468005","1","1411.7454","572.01886","119.72152","78.32423","41.39729","28.484526","0.877524"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7791","8103","8132","8131","8162","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2385.018","0","371.1436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","13.876706","3","7566.484","545.2651","133.87762","89.826065","44.05156","29.347694","0.852599"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7792","7967","7998","8136","8162","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3585.4897","0","356.76752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1.722947","2","777.5612","451.2973","123.819336","85.12289","38.696453","27.189775","0.846596"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7793","7738","7773","8140","8170","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2354.7083","0","310.8854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.977889","1","396.97626","405.9524","150.87425","98.347664","52.526592","33.23195","0.748344"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7794","7876","7906","8143","8175","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3525.6973","0","377.73132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.59354","78.51049","51.083042","33.44774","0.747911"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7795","7859","7889","8181","8210","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2778.056","0","533.8695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5.820766","2","3168.8716","544.408","116.04279","78.51049","37.5323","28.052942","0.887383"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7796","7887","7922","8185","8216","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2750.6736","0","553.8156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9.732321","3","4960.6895","509.71292","152.0384","97.975136","54.063274","34.5267","0.745661"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7797","7772","7804","8187","8211","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3206.6782","0","824.52124","6","4.982576","2","4634.494","930.1402","0","0","0","0","0","0","0","0","0","0","3","3.259629","1","1647.6959","505.48572","122.79488","70.12859","52.66629","31.074028","0.857363"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7798","7747","7775","8200","8231","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2937.4019","0","327.26147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.657524","83.16711","41.49042","29.1319","0.876341"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7799","7841","7869","8202","8225","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3578.002","0","311.16806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.651926","1","308.87314","473.7857","96.485016","72.3172","24.16782","22.01077","0.76788"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7800","8062","8093","8226","8255","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3608.5027","0","360.39685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3.026798","2","1486.9962","491.27692","131.59589","88.70847","42.887405","28.91611","0.799799"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7801","8034","8060","8235","8265","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2771.576","0","378.41284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.629815","1","734.6738","450.77142","97.09038","63.050537","34.03984","28.052942","0.705808"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7802","7724","7760","8245","8270","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2930.88","0","414.3634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127.40493","89.826065","37.578865","29.347694","0.667184"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7803","7822","7850","8248","8274","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3066.7385","0","429.17792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.257285","1","894.5819","711.5185","110.54799","80.09374","30.454248","25.031857","0.830888"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7804","8099","8125","8260","8280","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2857.9385","0","194.75748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.608315","60.675667","21.932646","22.01077","0.579133"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7805","7806","7832","8282","8306","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","459.95514","0","214.97536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3.72529","2","1598.6152","429.125","93.597916","71.80497","21.792948","20.500227","0.719953"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7806","7715","7751","8302","8335","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1672.0281","0","526.1853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","7.450581","3","3677.4668","493.58124","167.54494","96.25219","71.29274","38.842537","0.795918"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7807","7749","7782","8302","8329","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3554.9294","0","453.14294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","11.036173","3","6145.518","556.8523","137.23038","86.3336","50.89678","31.937197","0.765448"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7808","7731","7766","8324","8351","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3354.7205","0","514.6256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","12.060627","3","8127.978","673.92664","114.73894","65.42541","49.31353","32.80036","0.751137"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7809","7779","7811","8328","8355","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3594.7593","0","362.77258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2.654269","1","1528.2072","575.7544","129.40727","87.63745","41.769817","28.91611","0.838518"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7810","5235","5262","7132","7158","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3235.1519","0","365.66992","4","3.864989","2","3569.7595","923.61444","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","147.80089","453.42856","105.61198","76.461586","29.150396","23.521313","0.878287"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7811","5150","5178","7135","7159","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","395.21817","0","126.69858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.041466","71.991234","23.050234","22.01077","0.761084"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7812","4988","5016","7136","7160","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","894.57355","0","220.0697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.14968","69.47666","18.673018","22.226562","0.610915"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","7813","4968","5002","7150","7180","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2427.5938","0","358.81778","1","0.931323","1","800.984","860.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138.20827","92.2475","45.96077","32.80036","0.692485"
